item_id,linear_terms,factors.0,factors.1,factors.2,factors.3,factors.4,factors.5,factors.6,factors.7
77596,-1.59288,0.25287,0.942351,1.56111,-0.923761,0.637665,-0.7226,0.22417,0.372059
125879,-1.02599,-1.22574,-0.188498,0.830117,-0.790344,-3.18506,-0.312651,-1.098,0.747266
93537,-0.0264148,-1.60497,-0.806031,-0.113115,-1.45164,0.860247,0.785939,-1.31995,0.422002
144416,0.0925313,0.270717,-0.100802,0.146963,-1.04085,1.0855,-0.414719,1.30858,-0.00483729
534,-0.304051,-0.58372,0.765951,-0.266261,-0.624526,1.16213,-0.0402185,0.560835,-0.0184218
31516,0.351903,0.7903,0.321948,-0.713871,-0.802389,0.509126,0.607985,-0.169148,-0.339189
25605,0.181742,-0.563443,-0.285154,0.148013,-0.851492,-0.281029,0.40688,-0.293341,-0.45645
22379,-1.06913,-0.423924,-0.157379,0.402118,-0.705488,0.719403,1.75177,-1.54863,-1.17987
33421,-0.0554811,-1.33241,-2.13057,-0.386317,-0.432199,-0.567343,-0.426463,-0.80989,-1.39082
38390,-0.171059,-0.543409,-0.329142,0.0638568,-0.77283,-1.61378,1.88172,0.0505138,0.397129
10807,-1.97691,0.831501,1.29949,1.75662,0.63448,1.58268,-0.38869,-0.449926,0.566614
4123,-1.72759,1.12525,0.841047,0.401929,0.247474,2.00838,0.720326,0.523775,1.88491
23081,-0.605634,-1.00932,0.537978,0.481412,-0.830746,-0.461328,0.363164,1.1109,-0.186994
3378,-1.59217,-0.128714,0.510419,0.205238,-0.349972,-0.147424,0.731276,0.765157,1.12427
20675,-0.955515,0.419052,1.00828,0.100942,-1.16451,1.46059,-0.943998,0.609402,-0.48681
24000,-2.09712,1.46976,-1.64499,1.01147,-0.123776,-0.391799,1.9047,1.75727,0.23705
1147,-2.21405,0.682713,1.13074,1.11186,-0.454902,-0.449327,1.59165,0.201784,-0.504824
11414,-0.931517,0.716446,-0.966381,-0.673225,-1.28006,-0.31527,0.651259,-0.0364656,0.359597
20848,-1.19311,-0.438069,0.442037,-0.0872493,-0.30417,0.380268,1.3986,0.697194,0.634396
8637,-1.49575,-0.000272133,0.664352,-1.37743,-0.924246,-0.409672,0.115213,0.830805,-0.287332
19508,-1.37645,-0.018443,0.22059,0.942126,-0.628543,-1.63764,-1.0799,-0.625755,-0.502601
6931,-0.505241,1.15256,-0.917822,0.569877,-0.0344376,-0.165496,0.219819,0.907069,1.02223
2229,-0.304069,-0.204358,0.409879,-0.177746,-0.64365,0.993485,0.763174,-0.373342,0.814671
33624,-0.786734,-0.456121,0.648655,0.593987,-1.2522,-1.20404,-0.530278,0.790692,-0.528585
67486,-0.256619,0.666752,-1.55593,1.33326,0.0913869,-1.89083,0.29685,-2.2733,0.152328
1867,-1.80537,-0.814335,0.775643,1.00406,-0.423961,-0.372409,1.04144,-0.338127,1.74429
137016,-0.982156,0.899992,-0.764609,1.44185,0.633517,1.37515,0.608189,-0.346647,-0.179226
7849,0.302271,1.03873,0.271272,0.506934,-0.0432619,-0.479595,0.196753,1.03043,-0.100221
106753,-0.300887,1.08518,0.0916582,-0.186816,-0.986107,1.14773,0.0811656,0.0375605,-0.564796
7943,-1.54297,-1.15896,0.587432,-0.416506,-0.124238,-0.717544,0.657996,-0.669975,0.848267
6923,-0.543988,-0.360718,1.23876,0.0744103,-0.0740171,0.199019,0.828146,-0.760247,1.35331
4839,-0.519331,-0.129951,0.609878,0.0703775,0.100127,1.41601,-0.746215,-1.13905,1.31372
8757,0.0158058,-0.697504,1.28841,-0.414597,0.0627042,-0.446881,-1.35501,-0.392725,0.059889
12420,-1.0301,-0.690693,0.354938,-0.327316,-1.34878,0.869093,0.0304104,0.0774355,0.361121
17700,-1.70922,1.64819,-0.328537,-0.585027,1.86135,-1.14054,1.84918,1.14128,0.115013
15722,0.124655,1.62919,0.359125,-0.231124,-0.564704,-0.482232,3.46722,0.336907,0.65413
8965,-0.578678,-0.445569,-0.345748,-0.57441,-0.404066,0.15639,1.12631,0.137436,0.00929375
103877,0.0815896,-1.11616,-0.466562,-0.017676,-0.285528,0.937487,-0.880808,0.705985,0.912442
27363,-0.23393,-0.518489,-0.49009,1.24942,0.054855,0.0740928,-0.879432,0.391509,0.979398
130792,0.393534,1.06412,0.183346,-0.284235,-0.078531,1.02778,-0.693738,-0.0620303,-0.169305
25013,-0.367493,0.858943,1.40917,0.627545,0.280546,-0.714172,-0.0191177,-1.45473,-0.0251765
1031,-0.748115,-0.116027,0.7665,0.901482,-1.00316,0.971421,-1.28568,-0.0792923,0.504655
102690,0.648049,-0.0312673,-0.240885,-0.22334,0.313647,-0.723855,0.585097,-0.427119,-0.7465
136143,-2.03699,2.85678,1.36422,-1.36488,-0.061831,-0.730333,-0.8542,2.3848,2.71795
3358,-0.6004,-0.305738,-0.513588,-0.432606,-0.770688,-0.697576,0.340686,0.248779,-0.785614
1333,-1.26907,0.409635,0.0377134,0.852547,-0.727335,-0.626979,1.09514,-0.502353,0.51683
6660,-0.698972,0.267499,-0.25909,0.340927,0.412971,0.487871,1.22121,0.307756,0.255523
3194,-1.60103,-0.258672,0.0712548,0.740981,1.01403,1.39685,-0.00257682,1.2334,1.61079
501,-0.505126,0.515279,0.0834148,-0.377736,0.0893265,-0.100322,-0.572916,0.0763959,-1.18225
10196,-0.627374,0.0407333,0.568133,-0.815937,-1.53778,-0.038739,0.717077,-0.97362,-0.410229
8964,-0.973357,0.392926,-0.753468,0.910295,-0.617308,0.625905,-0.541912,0.31898,0.873635
7547,-1.26804,0.593715,-0.293864,-0.259847,-1.17272,-0.95093,-0.204537,0.989362,0.452264
5953,-0.30495,0.15816,0.822678,-0.730079,-0.999769,0.192634,1.01386,-1.3837,0.20574
16369,-0.475912,0.74229,0.0799036,-0.0139129,0.599012,0.267714,-0.0765605,-1.13582,1.02912
10508,-0.161058,-0.521139,-0.802563,-0.605772,-1.45616,-1.15542,-0.353591,-0.811041,0.141412
130827,-0.431006,-1.14555,0.518225,1.01975,-0.769843,0.68695,-0.906754,0.431734,-0.134428
7067,-0.87523,-0.157003,1.11753,0.685621,-0.435864,0.833675,0.589196,1.27019,0.598558
27938,-0.392664,0.207853,-0.457841,-0.579518,-0.765987,0.21878,0.666329,0.0317507,0.167153
20043,0.0229273,0.234172,0.495556,1.71996,-0.265527,0.257043,0.191379,0.805623,1.40841
8089,-0.268746,2.30344,0.975288,-0.139068,-0.480376,-0.85307,0.605734,-1.09696,-0.61598
988,-0.380199,0.726764,-0.203073,0.391304,-0.448898,0.288448,0.00655655,-0.154164,-0.261414
14451,-0.133817,0.773638,1.26905,-1.20783,0.123659,1.09261,0.31907,0.490406,-0.253402
8177,-1.34828,0.623312,0.205544,0.874828,-0.630276,0.748632,0.259306,1.06173,0.731889
102897,-0.400068,0.0326986,0.413044,0.371547,-0.0745717,0.748708,1.21999,-1.02395,-0.851034
41148,-0.672955,0.397673,0.790812,0.21288,-0.297835,0.88391,-1.31555,-0.470468,0.189838
175695,0.623892,-0.487915,-0.632564,-0.68741,0.731042,0.22979,0.405554,0.00956601,0.686675
89610,-0.306847,-0.839088,0.197912,0.152458,0.504172,-0.21566,0.0776102,-0.0104563,0.311605
40602,-0.353911,0.696158,0.178328,-0.164952,-0.569024,0.450718,0.115102,-0.894508,-0.235964
150016,-0.142051,-0.523136,-0.307309,-0.052989,-0.478182,1.04529,0.912065,0.444478,-0.0817427
169146,0.733411,0.729907,-0.0221099,0.00537742,0.69704,0.273128,0.576327,-2.37054,-2.26099
90016,-0.936153,-1.37901,-0.446552,-0.158446,-0.710945,1.19465,-0.704624,0.626278,-0.219084
42448,-0.55343,1.55493,1.2521,-0.322673,-0.981067,0.761898,-0.43108,0.366037,-0.647285
46530,-0.131412,0.94147,-1.34849,0.938705,0.0538332,-1.69043,0.514463,-1.01822,-0.302333
24225,-0.117535,-0.47997,0.180862,1.03266,0.0538186,1.44647,0.39174,-0.145001,-1.11625
157135,-0.225596,-0.636575,-1.0582,-0.0635573,0.974741,0.220413,0.879806,-0.621327,0.188449
5758,-2.1022,0.883485,1.08491,0.80545,-0.435463,-0.026585,1.40816,0.930464,0.113187
7329,-1.82732,-0.448559,0.596734,0.315872,0.150888,0.235711,-0.111927,0.924394,1.33603
173047,0.0321959,-0.295057,0.580356,0.323255,0.177443,0.881975,-0.921169,0.220296,1.12177
93971,0.291808,0.918377,0.238988,-0.608449,-0.597433,0.854474,-0.170597,0.138569,-0.859696
13982,-1.78134,0.402213,-0.28861,1.17041,-0.729222,0.384783,1.41313,1.55981,0.00792404
134777,-3.61338,1.18563,-1.25884,3.64022,0.282294,-1.72073,-1.12696,-0.53995,0.387279
89951,0.165629,0.426152,-0.119883,-0.658389,-1.48875,0.660984,-1.14793,0.209569,-0.0308583
38949,-1.28355,-1.01068,1.53566,1.12303,-1.12712,1.38364,-0.181575,0.953248,0.194761
9346,0.497008,0.227882,0.294956,-0.14632,-0.855379,-2.07983,-0.768343,-1.18788,-0.741473
38918,0.0753021,0.947097,0.863345,-0.170754,-0.499858,-0.048785,0.272565,-0.416248,-1.63028
117992,-0.589395,0.0245072,-0.150578,0.00994486,-0.242211,0.541685,0.963526,-1.27957,1.28269
25758,0.110472,-0.67903,0.811307,0.416217,0.256672,0.391662,-1.054,-0.956181,-1.46442
147206,0.821803,0.332413,-0.0869889,-1.48239,-0.068449,-0.88716,-1.02708,0.0258326,-0.507284
63161,0.469238,-0.219568,-0.178458,-0.298749,-0.860304,-0.763784,-0.955919,0.449701,0.527333
173101,0.106697,-0.580006,-0.791918,-0.319261,-0.247115,0.681042,1.30794,0.463091,0.607413
181494,0.213887,-0.854166,-0.42592,0.163828,0.87594,0.627279,-0.573036,-0.603879,-0.551702
139245,0.720205,-0.460641,-0.597307,-0.262163,-0.144136,-1.3041,0.592838,1.08813,-0.168736
160744,1.23623,0.577282,-1.06454,-0.642769,0.58047,-1.16057,-0.111443,-0.654695,0.640716
143782,0.852547,-0.536964,-0.246783,0.393897,-0.239398,-0.795329,-1.87537,0.612475,-0.684087
169795,-0.215009,-1.259,-1.41667,0.0743931,-0.449554,-0.986614,-0.86041,-0.165593,0.62307
157413,0.905897,-0.169562,0.333444,-0.581387,0.333012,0.898007,-1.18838,-1.13018,-1.02253
5222,0.0694152,-1.12515,-0.317714,0.413908,-0.0779359,0.260386,0.415866,-0.213175,0.00278592
151275,0.82845,0.121576,0.968759,-0.930947,-0.406264,0.250223,-1.18147,1.05075,-0.941036
14024,-0.642602,-0.422175,0.885971,-0.405565,-0.0231256,-0.274538,-0.354548,1.03825,-1.10853
104498,0.267293,0.968963,0.0242628,-0.71567,0.207033,-1.50588,0.852608,-0.531876,-0.103666
42789,0.45455,-0.939901,0.228269,-0.674305,-0.168903,-0.667309,0.720958,-0.21791,0.618178
69232,0.0866863,-0.0191192,0.89389,-1.60565,-0.23342,-0.81826,1.62464,2.62677,0.97041
40416,-1.29454,-0.862191,1.30248,-0.308285,-0.0504772,0.41671,-0.540074,0.122583,1.24243
3457,-0.558403,0.970534,0.898421,0.773953,-0.0825465,-0.0191242,-0.114787,0.859783,0.480521
40,0.462424,-0.35433,0.135126,0.155432,-0.43606,0.75192,-0.297735,0.921783,0.362753
36649,-0.157253,-0.593817,0.838852,-0.0712235,-0.00320511,1.06948,0.476454,0.0509033,0.212312
108161,0.274209,-1.58836,0.00658294,0.76936,-0.147745,0.191263,0.304048,0.720169,0.582664
82424,0.0338837,-0.613181,-0.967692,0.79509,-0.00698579,-1.01501,0.471731,0.361813,0.534699
65814,-0.248316,0.212986,0.69339,-0.414285,-1.24624,0.323174,0.197662,0.636716,-0.757416
144526,0.0352755,-0.15257,-0.323621,0.85778,-0.768829,0.685243,0.377046,-0.0992833,-0.0573131
66076,-0.108953,-0.161088,-0.661921,-0.0415238,-0.107138,-0.237404,0.818403,0.0192138,0.905116
58329,-0.314732,-0.280415,0.045804,0.219492,0.50484,0.717987,0.357893,0.333522,-0.195449
35801,-0.274158,-0.995175,0.162795,0.0337006,-0.475186,-0.421837,0.370279,-0.409686,-0.532529
1319,-0.557065,-0.629596,-0.297135,-0.11112,-1.15058,0.294674,-0.808913,-0.586443,0.206497
72644,0.371065,0.702714,0.471044,-0.746013,-0.719588,0.7184,1.14189,-0.159801,-0.140428
77361,0.607707,1.10682,-0.427422,-0.128275,-0.786888,-1.11937,-0.419864,-1.15926,-0.400115
36373,-0.430188,-0.363423,-0.41572,0.0845498,-0.141447,0.295105,-0.0600174,0.570403,0.138298
31803,-0.456212,-0.768276,0.215935,-0.489167,-0.691434,-0.381583,-0.330565,1.01823,-0.710675
41054,-0.263508,1.09302,-0.499616,-0.0133266,0.114262,-0.131095,-0.139313,-1.15102,0.481997
156501,0.615926,-1.11549,-0.160025,-0.662787,-0.39002,0.195662,-0.636653,-0.370041,0.926133
126340,-0.486274,0.429209,-0.311541,0.398509,0.220157,-0.298752,-1.13795,-0.298975,0.802207
123844,0.469607,0.383529,-1.55003,-0.129457,1.21297,-0.561628,0.0994969,-1.09639,0.664917
160784,-0.531229,0.160564,0.0121729,0.427207,0.979811,0.914507,0.530055,0.502491,0.315847
128219,-0.538111,-0.671336,1.00026,-0.13622,-0.0775342,0.29379,-1.57236,1.89017,-0.464535
43245,1.24557,0.0439431,2.61199,-1.58772,-1.78154,0.58923,0.266571,0.430971,-1.05074
14781,0.0775262,0.0651848,0.724129,-0.300933,-1.46853,0.472962,0.470956,-0.0469249,-0.021818
13729,-0.450537,-0.926797,-0.00889179,-0.360714,-0.52354,0.47781,0.629068,0.107569,-0.288696
173105,1.37636,0.534911,0.217439,-0.500311,0.67866,0.592565,-0.613238,-0.158295,0.121011
3715,-2.31663,-1.1029,0.858223,1.07503,-0.886826,-0.452923,-0.500013,1.51061,-1.48701
9509,-0.734966,-1.57956,0.55503,0.910913,-0.356099,-0.377538,0.88251,0.134306,-0.701071
6719,0.671996,-0.324666,-0.0913675,-0.441503,-0.542998,-0.276311,0.65287,-0.17828,0.273567
1416,-0.515685,-0.880094,0.315964,-0.351896,-0.87364,0.481353,0.398262,0.733062,-0.126915
4106,-0.0148624,-0.363467,-0.774808,0.419428,-0.618426,0.453935,-0.0460217,-0.224947,-0.193487
27380,-0.201499,-0.900061,0.0757067,-0.0782505,-1.41613,0.914673,0.446309,-0.61895,0.384552
2637,-1.591,-0.937695,1.46955,-0.23264,0.431662,-0.0159207,0.178053,1.92302,0.780219
4967,-0.550636,-0.219527,0.204448,0.232154,-0.0984612,-0.249153,-1.00444,1.0939,-0.51487
4328,-0.396235,-0.404559,0.31742,0.371718,-1.18117,0.38869,0.145991,0.349096,0.0404925
41875,0.480208,-0.305021,-0.699658,0.021429,-1.14583,0.226026,-0.117182,-1.21965,-0.907965
22790,-1.08304,-0.734564,0.311869,0.953617,-0.570789,-0.202076,0.413832,-1.00495,0.813892
316,0.124516,0.0399674,0.106492,-1.22224,-0.597373,0.86795,-0.514055,0.629727,-0.0217483
89912,-0.576107,-0.144361,0.351227,0.49997,-0.189515,0.024676,-0.245947,-0.574716,0.194578
20302,-0.586208,0.400093,-0.253217,-0.499404,-0.751453,-0.0191131,-0.537701,-0.536385,-0.716741
2440,-1.29139,-0.481406,0.530427,0.43255,0.407886,-0.1725,-0.534829,0.258228,-0.159014
8519,-0.0231078,1.20029,0.180098,-1.64184,-0.47913,-2.0949,-1.19536,1.40708,-0.339127
5770,-0.510693,1.09417,0.562208,0.388876,-0.819321,0.414711,0.827682,-0.169359,0.432556
2866,-2.21713,-2.28058,1.95157,3.38814,1.0626,0.250087,-0.042366,0.883041,0.140849
4479,-1.76801,-0.0769648,1.0828,1.15381,-0.717159,1.08497,0.438948,0.79603,0.205965
159632,0.351029,-0.248253,-0.298501,-0.652245,0.211663,1.06199,0.0727038,-0.70905,-0.121782
56410,-0.500032,-0.105008,0.631666,0.310219,-0.819221,-1.24734,0.798209,-0.266648,0.0682404
6368,-1.25247,-0.0902106,-0.172426,1.27593,-0.400797,0.119255,-0.558594,-0.775863,-0.763562
118293,0.303029,-0.879229,-0.203607,0.179413,-0.340344,0.591378,0.0735948,-0.522249,-0.125905
8829,0.158102,1.164,1.04107,-0.551401,-0.803989,0.866253,-0.153683,0.0517145,-0.580168
20801,-1.86022,2.5115,0.276641,-0.679285,-1.67717,1.91461,2.06212,0.344854,0.142655
25738,-0.413968,1.07002,0.686511,-0.565253,0.208738,1.22016,-1.49236,-1.06281,0.593578
92666,0.469634,-0.691441,0.0972228,-0.837006,0.0676395,0.332203,1.32992,-0.625967,-0.332867
3826,0.532704,0.307772,0.505172,-0.222777,0.559678,0.153131,0.752512,0.00730556,-0.0247974
5018,-1.90492,0.822598,0.698929,-0.694315,-0.232314,1.09488,1.59997,-1.90707,-0.076463
30947,-2.27888,-0.598018,0.568317,-0.400504,-0.257603,-0.180817,0.0795007,-0.295654,-0.232276
399,-2.52167,-0.923741,0.267756,-0.328378,-0.757205,0.0621112,1.93168,-0.942882,0.229852
3758,-1.6556,0.525689,1.73411,0.184285,-0.835467,0.97686,-1.47708,0.602902,-1.43928
19560,-1.64838,0.94425,-0.685403,1.03208,-1.10517,0.122055,1.51887,0.165158,2.2786
155633,-0.80189,-0.292757,0.0572159,0.784815,0.364798,1.33233,0.105624,0.702163,-0.38491
122327,-0.323718,-0.633858,-0.496232,-0.153492,-0.32342,0.0386591,-0.11259,-0.683755,-0.375899
4962,-1.02791,0.570454,0.36647,0.5983,0.0346964,-1.04849,-1.41262,0.0435839,0.407425
31138,-0.974399,-0.55017,-0.54316,1.16787,-0.375297,-0.503379,-0.1176,0.291038,-0.556472
7003,-1.24276,-0.529698,0.0603565,1.44424,1.2714,0.484832,-0.7964,1.59158,0.0655883
1508,-0.75964,-0.18929,0.174029,-0.399392,0.75067,1.05049,0.254012,-0.0509803,0.660143
671,-0.453308,-0.252231,0.985176,-0.215136,-1.05278,0.973466,-0.0576803,-0.981299,-0.296818
1537,-1.09056,0.693143,1.55173,0.138044,0.235108,-0.497286,-0.0582266,0.193368,0.250425
67917,0.3951,-1.14304,0.699369,-0.422364,-0.541463,0.941859,-0.252893,0.257237,0.174991
3513,-0.490337,0.107462,0.353006,0.131158,0.00232491,0.120199,0.0199249,0.0659963,0.0543237
2546,-0.788244,0.342493,1.11792,-0.0845065,-0.262019,-0.216121,-0.216602,-0.282958,-0.408188
1233,-0.660106,0.934229,0.275036,-0.07872,-1.00322,0.639527,-0.391979,0.744911,0.933736
11202,-0.411858,-1.491,1.31615,-0.0316219,-1.11195,0.345759,-0.280735,-0.366083,-1.32288
18724,0.711568,-0.14473,-0.492367,-0.0691599,-0.70462,-0.124843,0.672451,-0.575371,0.246356
1717,0.115746,0.122208,0.31551,-0.50039,-0.777275,0.101723,0.0326605,-0.137601,0.852359
135530,0.406523,-1.10257,1.0054,0.602895,0.00870454,0.106883,-0.713761,-2.10475,-0.469528
5476,-0.00785249,0.0623906,0.374267,-0.340452,0.594884,0.181743,-1.15553,0.0669952,2.18892
38694,-1.1268,-0.333496,0.346675,-0.400552,0.465623,-1.26368,-1.79514,-1.07535,-1.75312
4984,-0.43452,0.347561,1.04971,-0.30035,-0.499585,0.604751,-0.514325,0.0232489,0.573602
3602,-2.38247,0.524416,-0.205954,0.97305,-0.525402,1.26751,-0.409957,0.0617888,0.154742
865,-0.448637,0.106395,0.724494,0.0326478,-1.5318,-0.575711,-0.660326,-0.0847294,1.32023
35452,0.14989,-1.18702,-0.505368,0.246741,-1.29509,1.85767,-1.77619,-0.609315,0.363769
8517,-1.36812,1.24232,0.769358,0.296935,-0.783495,-0.129388,0.602347,0.945669,0.672466
40823,0.455581,-0.168043,-0.659884,-0.0763492,-0.840801,-0.0386805,0.501446,-0.22419,0.106682
100734,-0.221411,-0.34381,0.699022,-0.502352,-0.687641,1.29392,-0.991806,0.738497,0.133487
2100,-1.91064,-2.38549,2.18473,0.146843,0.0498015,-0.234365,0.626767,-0.924528,0.76275
114667,0.504975,-1.26167,0.341357,-0.168488,-1.28103,-0.89138,-1.73775,-0.322591,-0.322849
23917,0.299336,-0.188121,0.181281,-1.39811,-0.44596,0.0700953,1.9342,-1.55794,0.993514
1511,-2.2261,1.05925,0.648209,0.885428,0.158416,0.495262,0.445654,0.137855,0.691024
1498,0.0389748,0.188476,-0.56236,0.823796,0.680174,-0.0971138,-1.42515,0.176422,1.44305
14701,-0.00931314,0.145263,-1.37428,0.50654,-0.82943,-0.36915,-1.0346,-1.2249,0.482919
40440,-1.30809,-0.829494,0.275096,1.96379,1.05233,0.714642,1.54479,0.686991,0.540004
14523,-0.360309,0.557936,-0.142787,0.0273254,1.31548,-0.714953,0.694557,-1.20958,-0.0583981
10662,0.372028,-0.174258,-0.267662,-0.642208,-0.182233,0.00863288,0.846192,-0.432214,0.528759
5934,-0.0684506,0.445669,-0.609076,-0.448716,-0.426475,-0.513326,-0.56849,-1.11884,0.168776
31198,0.654693,0.843905,-0.396202,0.3001,-0.842562,-0.0194552,-1.15934,0.654426,-0.304805
1932,-2.8946,-1.32937,1.5918,0.47985,-0.936474,0.202382,1.36176,1.09318,1.37658
175458,-0.149377,1.86256,-0.0275485,-0.578598,0.0751379,-0.25027,-0.877173,-0.718879,1.75761
164506,0.173325,-1.07366,-0.0373028,0.859457,0.848167,0.391015,0.064733,0.234479,0.195868
2559,-0.0311066,0.725666,-0.878702,-0.783545,-0.94896,0.657478,0.693405,-1.09254,-0.686524
143588,-0.0964384,-0.401639,0.123959,0.899373,-0.321936,0.357263,0.502134,1.1338,-0.250547
175846,-0.342603,0.246867,-0.361048,0.350186,-0.617705,-0.408176,0.326202,-2.08588,0.218515
172896,0.687401,-0.576929,0.0783368,0.482424,0.819554,1.08597,0.420903,-0.0545147,-1.53037
2470,0.82434,-0.137442,-0.334985,-0.329251,-0.277548,-1.05082,0.543493,-0.953253,0.591177
151981,-0.880499,-0.421532,0.461715,0.0496119,0.39101,0.683069,-0.545832,-0.175721,-0.725551
17859,0.315622,1.28485,1.19139,0.381235,-1.25963,-1.9727,0.012949,0.0711121,-0.880068
155460,0.412975,-0.626123,0.949842,0.620123,-0.791425,0.00492992,-0.406312,-0.466896,-0.982512
171261,0.784386,0.35196,-0.130033,-0.854786,-0.0451866,-0.528657,-0.366317,-1.73583,0.135177
154085,-0.905303,-0.770559,0.73106,0.963904,-0.719009,0.432374,-0.400112,-0.103326,1.25949
4120,0.219854,0.815224,-0.429303,0.197374,0.00195572,0.258385,-0.907363,0.952086,-0.0809596
2773,-0.736552,-0.0574377,1.20617,0.351699,-0.476946,-0.821412,-0.403096,0.480025,-0.21072
783,-0.465671,-1.5813,-1.5737,-0.337104,-0.807891,-0.669553,3.14522,0.104702,-0.0280891
136587,-0.837785,-0.119113,0.897958,0.625985,0.528753,0.0281268,-1.06577,-0.558055,0.0904768
979,-0.864882,-0.294118,-0.721015,0.0274361,-0.0281663,0.306961,-0.190315,0.339113,1.89233
22673,-0.648659,-0.556835,0.852041,0.452819,-0.188947,0.514938,-0.206545,-0.0499179,-0.551396
184491,0.309713,-1.89039,1.61569,-0.00491045,0.0155887,0.670402,-0.243413,0.271534,-0.608498
11182,-0.241092,-0.0361486,0.426886,1.12726,-1.53339,-0.796468,0.401736,0.840341,0.872621
86542,-0.0463467,-0.103678,0.211975,-0.499317,-0.360164,1.1275,-1.33259,0.258303,-0.581006
81850,-0.45337,0.867631,-1.03929,0.413328,-0.381779,0.612029,1.28904,-0.0597671,-0.679155
3074,-2.58532,0.773028,0.0646985,1.8532,-0.365837,-0.929473,-0.964229,0.909405,1.42988
5585,-1.41527,0.397588,-0.213408,1.24277,-0.745444,-1.02273,0.306985,0.353336,0.869959
21634,-0.656304,0.497978,-0.191797,-0.334242,0.076682,1.2158,-0.773152,0.204489,-0.133587
19030,-0.660688,1.49607,-0.697796,-0.281261,-0.422704,0.303447,0.0785423,-0.402897,1.18951
36299,-3.51372,-0.0481333,1.45761,0.201522,-0.157562,-0.236441,0.836073,-0.070326,-1.78854
24487,-2.12833,-0.699619,-0.776164,1.38347,-1.31845,0.280798,0.521554,0.406968,-0.0149086
3238,-0.214963,0.293477,-0.19767,-0.564764,-1.25522,-0.286214,0.235914,-0.670597,-1.11788
3127,-1.69543,2.7434,1.54159,0.434679,-0.745983,1.35294,-0.160923,-1.06565,1.31947
2867,-1.19675,0.819435,0.850272,0.289185,-0.673832,0.704303,1.3322,0.0119197,0.860528
25,-0.851074,-0.878919,1.13537,0.540819,0.0367638,-1.12476,-0.645487,-0.380691,1.09699
6725,-0.746589,0.239862,0.45624,-0.13408,-1.11176,0.312626,1.07873,1.4366,-0.716953
3947,-0.86373,-0.401623,1.39452,0.396388,-1.09714,-1.28143,0.0559466,0.186588,-0.672825
32849,-1.23332,0.935733,0.723575,-0.378843,-1.33642,-0.0622887,0.641294,0.190643,-0.19311
9300,0.147838,0.313932,0.287601,0.702849,0.125622,0.181368,-0.693134,0.100748,1.02581
4621,-0.695459,0.209731,-0.0787831,0.277636,0.300722,0.279751,0.379988,0.5765,0.198008
41326,-0.579703,-0.649137,1.53358,-0.515541,-0.694302,-0.582054,0.148046,-0.0871937,-0.387515
643,-0.133271,-1.19638,0.251067,-0.592777,-0.647613,-0.703833,-1.5219,0.0513308,1.31687
12957,-0.502249,-0.711597,0.784563,1.18105,1.29439,0.673395,0.562508,-0.635016,1.40819
3090,-1.53118,-0.44815,1.44729,1.24035,0.312679,-0.745942,-1.31747,0.961059,0.706701
6531,-0.805517,-0.0719898,0.284121,-0.49716,-0.423749,-0.578735,1.1168,-0.226247,-0.102207
3841,-2.12032,1.11215,1.60571,0.171022,0.476167,-0.269386,1.18689,-0.543777,1.32479
6436,-2.447,-0.313216,1.17084,0.86803,1.20499,0.165519,1.81102,0.367724,1.11562
2343,-0.612923,-2.114,-0.335236,-0.211709,-0.728047,0.00091109,-0.546491,1.3352,1.8191
3925,-0.682762,0.745847,0.76299,0.435734,0.0758692,0.510114,-0.411666,-0.138241,0.831984
3175,-1.80213,0.0291581,2.18068,-0.496399,0.636612,-0.327518,0.902006,0.547866,0.0779935
26124,-0.379023,0.0932451,-0.258304,0.414889,-0.0228481,-0.779511,-0.480008,-2.00233,0.463051
2916,-1.84187,-0.547713,0.536123,1.08048,-0.610076,0.305653,0.537813,-0.273082,0.163314
4023,-2.03412,-0.858678,1.56329,2.06439,0.599703,-0.15796,0.369922,-2.03465,0.102101
2252,-0.245822,0.149384,0.421573,0.742029,-0.99836,0.118553,-0.341404,-0.62887,-0.036885
103714,-0.848316,0.973677,1.51668,0.999207,0.971888,-0.573481,0.00947381,-0.361647,0.985744
4724,-3.74489,-0.116219,-1.20808,2.22104,0.905476,-0.590067,1.46578,1.34172,1.52443
7467,-3.61694,-0.150631,-0.944574,1.0005,1.72267,-0.788544,2.16267,1.45255,1.96508
5566,-2.04978,0.38568,0.323355,0.634838,-0.422811,0.265001,0.268244,0.334652,0.661266
5231,-1.11479,0.353944,-0.222371,0.152865,0.885555,0.257263,-0.255082,-0.800699,0.534779
6235,-1.30005,0.0084369,1.31649,0.0347911,-1.4697,0.435626,-0.0473521,0.777156,-1.84832
2326,-1.67217,-0.167139,0.124344,1.06562,-0.401132,0.0103534,-0.0819181,0.195333,0.611931
3247,-1.71457,-0.967464,1.53323,0.947371,-0.759432,0.938285,-1.04089,0.389875,-0.455709
2157,0.0133716,0.0929012,-0.297357,0.132948,0.100319,-0.642567,-0.379603,-0.000550884,1.67166
4152,-1.28654,0.407394,0.123894,0.628999,-0.381581,-0.229824,-0.890169,0.0698708,1.05267
7860,-1.625,-0.11263,-0.44427,1.7221,-0.333671,0.0564145,1.59122,-1.16278,0.472337
2249,-1.00456,0.804221,-0.0191281,0.544943,0.0548101,0.758419,-0.56377,-1.0094,1.06951
